team,season,role,position,shirt_number,full_name,country,is_overseas,birthdate
Real Madrid,1970/1971,Player,Defender,,Zunzunegui,Spain,0,1943-10-05
Real Madrid,1970/1971,Player,Defender,,Juan Touriño,Argentina,1,1944-07-14
Real Madrid,1970/1971,Player,Defender,,De Felipe,Spain,0,1944-07-18
Real Madrid,1970/1971,Player,Defender,,Pirri,Spain,0,1945-03-11
Real Madrid,1970/1971,Player,Defender,,Benito,Spain,0,1946-10-21
Real Madrid,1970/1971,Player,Defender,,De La Fuente,Spain,0,1948-11-07
Real Madrid,1970/1971,Player,Forward,,Amancio,Spain,0,1939-10-16
Real Madrid,1970/1971,Player,Forward,,Bueno,Spain,0,1940-02-05
Real Madrid,1970/1971,Player,Forward,,Miguel Pérez,Argentina,1,1942-04-10
Real Madrid,1970/1971,Player,Forward,,Grosso,Spain,0,1943-12-08
Real Madrid,1970/1971,Player,Forward,,Ortuño,Spain,0,1944-10-12
Real Madrid,1970/1971,Player,Forward,,Sebastián Fleitas,Paraguay,1,1947-02-25
Real Madrid,1970/1971,Player,Forward,,Marañón,Spain,0,1948-07-23
Real Madrid,1970/1971,Player,Forward,,Planelles,Spain,0,1951-10-26
Real Madrid,1970/1971,Player,Goalkeeper,,Betancort,Spain,0,1937-03-13
Real Madrid,1970/1971,Player,Goalkeeper,,Junquera,Spain,0,1946-04-23
Real Madrid,1970/1971,Player,Goalkeeper,,Borja,Spain,0,1947-05-29
Real Madrid,1970/1971,Player,Goalkeeper,,Miguel Ángel,Spain,0,1947-12-24
Real Madrid,1970/1971,Staff,Manager,,Miguel Muñoz,Spain,0,1922-01-19
Real Madrid,1970/1971,Player,Midfielder,,Gento,Spain,0,1933-10-21
Real Madrid,1970/1971,Player,Midfielder,,Zoco,Spain,0,1939-07-31
Real Madrid,1970/1971,Player,Midfielder,,Velázquez,Spain,0,1943-01-24
Real Madrid,1970/1971,Player,Midfielder,,González Ruiz,Spain,0,1944-01-03
Real Madrid,1970/1971,Player,Midfielder,,Grande,Spain,0,1947-09-17
Real Madrid,1969/1970,Player,Defender,,Sanchis,Spain,0,1938-03-26
Real Madrid,1969/1970,Player,Defender,,Calpe,Spain,0,1940-04-04
Real Madrid,1969/1970,Player,Defender,,José Luis,Spain,0,1943-05-21
Real Madrid,1969/1970,Player,Defender,,Zunzunegui,Spain,0,1943-10-05
Real Madrid,1969/1970,Player,Defender,,De Felipe,Spain,0,1944-07-18
Real Madrid,1969/1970,Player,Defender,,Pirri,Spain,0,1945-03-11
Real Madrid,1969/1970,Player,Defender,,Benito,Spain,0,1946-10-21
Real Madrid,1969/1970,Player,Defender,,Babiloni,Spain,0,1946-11-13
Real Madrid,1969/1970,Player,Defender,,Espíldora,Spain,0,1948-10-22
Real Madrid,1969/1970,Player,Forward,,Amancio,Spain,0,1939-10-16
Real Madrid,1969/1970,Player,Forward,,Bueno,Spain,0,1940-02-05
Real Madrid,1969/1970,Player,Forward,,Miguel Pérez,Argentina,1,1942-04-10
Real Madrid,1969/1970,Player,Forward,,Grosso,Spain,0,1943-12-08
Real Madrid,1969/1970,Player,Forward,,De Diego,Spain,0,1944-05-07
Real Madrid,1969/1970,Player,Forward,,Sebastián Fleitas,Paraguay,1,1947-02-25
Real Madrid,1969/1970,Player,Forward,,Planelles,Spain,0,1951-10-26
Real Madrid,1969/1970,Player,Goalkeeper,,Betancort,Spain,0,1937-03-13
Real Madrid,1969/1970,Player,Goalkeeper,,Junquera,Spain,0,1946-04-23
Real Madrid,1969/1970,Player,Goalkeeper,,Borja,Spain,0,1947-05-29
Real Madrid,1969/1970,Player,Goalkeeper,,Miguel Ángel,Spain,0,1947-12-24
Real Madrid,1969/1970,Staff,Manager,,Miguel Muñoz,Spain,0,1922-01-19
Real Madrid,1969/1970,Player,Midfielder,,Gento,Spain,0,1933-10-21
Real Madrid,1969/1970,Player,Midfielder,,Zoco,Spain,0,1939-07-31
Real Madrid,1969/1970,Player,Midfielder,,Velázquez,Spain,0,1943-01-24
Real Madrid,1969/1970,Player,Midfielder,,Vidal,Spain,0,1945-04-24
Real Madrid,1969/1970,Player,Midfielder,,Grande,Spain,0,1947-09-17
Real Madrid,1968/1969,Player,Defender,,Sanchis,Spain,0,1938-03-26
Real Madrid,1968/1969,Player,Defender,,Calpe,Spain,0,1940-04-04
Real Madrid,1968/1969,Player,Defender,,Miera,Spain,0,1940-05-10
Real Madrid,1968/1969,Player,Defender,,José Luis,Spain,0,1943-05-21
Real Madrid,1968/1969,Player,Defender,,Zunzunegui,Spain,0,1943-10-05
Real Madrid,1968/1969,Player,Defender,,De Felipe,Spain,0,1944-07-18
Real Madrid,1968/1969,Player,Defender,,Pirri,Spain,0,1945-03-11
Real Madrid,1968/1969,Player,Defender,,Benito,Spain,0,1946-10-21
Real Madrid,1968/1969,Player,Defender,,Babiloni,Spain,0,1946-11-13
Real Madrid,1968/1969,Player,Forward,,Veloso,Spain,0,1937-03-23
Real Madrid,1968/1969,Player,Forward,,Amancio,Spain,0,1939-10-16
Real Madrid,1968/1969,Player,Forward,,Bueno,Spain,0,1940-02-05
Real Madrid,1968/1969,Player,Forward,,Miguel Pérez,Argentina,1,1942-04-10
Real Madrid,1968/1969,Player,Forward,,Grosso,Spain,0,1943-12-08
Real Madrid,1968/1969,Player,Forward,,Ortega,Spain,0,1947-10-13
Real Madrid,1968/1969,Player,Goalkeeper,,Betancort,Spain,0,1937-03-13
Real Madrid,1968/1969,Player,Goalkeeper,,Junquera,Spain,0,1946-04-23
Real Madrid,1968/1969,Player,Goalkeeper,,Miguel Ángel,Spain,0,1947-12-24
Real Madrid,1968/1969,Staff,Manager,,Miguel Muñoz,Spain,0,1922-01-19
Real Madrid,1968/1969,Player,Midfielder,,Gento,Spain,0,1933-10-21
Real Madrid,1968/1969,Player,Midfielder,,Zoco,Spain,0,1939-07-31
Real Madrid,1968/1969,Player,Midfielder,,Félix Ruiz,Spain,0,1940-07-14
Real Madrid,1968/1969,Player,Midfielder,,Velázquez,Spain,0,1943-01-24
Real Madrid,1968/1969,Player,Midfielder,,Vidal,Spain,0,1945-04-24
Real Madrid,1968/1969,Player,Midfielder,,Grande,Spain,0,1947-09-17
Real Madrid,1968/1969,Player,Midfielder,,Ortega,Spain,0,1951-11-05
Real Madrid,1967/1968,Player,Defender,,Sanchis,Spain,0,1938-03-26
Real Madrid,1967/1968,Player,Defender,,Pachín,Spain,0,1938-12-28
Real Madrid,1967/1968,Player,Defender,,Calpe,Spain,0,1940-04-04
Real Madrid,1967/1968,Player,Defender,,Miera,Spain,0,1940-05-10
Real Madrid,1967/1968,Player,Defender,,José Luis,Spain,0,1943-05-21
Real Madrid,1967/1968,Player,Defender,,Zunzunegui,Spain,0,1943-10-05
Real Madrid,1967/1968,Player,Defender,,De Felipe,Spain,0,1944-07-18
Real Madrid,1967/1968,Player,Defender,,Pirri,Spain,0,1945-03-11
Real Madrid,1967/1968,Player,Forward,,Veloso,Spain,0,1937-03-23
Real Madrid,1967/1968,Player,Forward,,Amancio,Spain,0,1939-10-16
Real Madrid,1967/1968,Player,Forward,,Bueno,Spain,0,1940-02-05
Real Madrid,1967/1968,Player,Forward,,Serena,Spain,0,1941-01-28
Real Madrid,1967/1968,Player,Forward,,Miguel Pérez,Argentina,1,1942-04-10
Real Madrid,1967/1968,Player,Forward,,Iznata,Spain,0,1943-07-07
Real Madrid,1967/1968,Player,Forward,,Grosso,Spain,0,1943-12-08
Real Madrid,1967/1968,Player,Forward,,De Diego,Spain,0,1944-05-07
Real Madrid,1967/1968,Player,Goalkeeper,,Araquistáin,Spain,0,1937-03-04
Real Madrid,1967/1968,Player,Goalkeeper,,Betancort,Spain,0,1937-03-13
Real Madrid,1967/1968,Player,Goalkeeper,,Junquera,Spain,0,1946-04-23
Real Madrid,1967/1968,Staff,Manager,,Miguel Muñoz,Spain,0,1922-01-19
Real Madrid,1967/1968,Player,Midfielder,,Gento,Spain,0,1933-10-21
Real Madrid,1967/1968,Player,Midfielder,,Zoco,Spain,0,1939-07-31
Real Madrid,1967/1968,Player,Midfielder,,Félix Ruiz,Spain,0,1940-07-14
Real Madrid,1967/1968,Player,Midfielder,,Velázquez,Spain,0,1943-01-24
Real Madrid,1967/1968,Player,Midfielder,,González Ruiz,Spain,0,1944-01-03
Real Madrid,1966/1967,Player,Defender,,Sanchis,Spain,0,1938-03-26
Real Madrid,1966/1967,Player,Defender,,Pachín,Spain,0,1938-12-28
Real Madrid,1966/1967,Player,Defender,,Calpe,Spain,0,1940-04-04
Real Madrid,1966/1967,Player,Defender,,Miera,Spain,0,1940-05-10
Real Madrid,1966/1967,Player,Defender,,Zunzunegui,Spain,0,1943-10-05
Real Madrid,1966/1967,Player,Defender,,De Felipe,Spain,0,1944-07-18
Real Madrid,1966/1967,Player,Defender,,Pirri,Spain,0,1945-03-11
Real Madrid,1966/1967,Player,Forward,,Veloso,Spain,0,1937-03-23
Real Madrid,1966/1967,Player,Forward,,Fernand Goyvaerts,Belgium,1,1938-10-24
Real Madrid,1966/1967,Player,Forward,,Amancio,Spain,0,1939-10-16
Real Madrid,1966/1967,Player,Forward,,Bueno,Spain,0,1940-02-05
Real Madrid,1966/1967,Player,Forward,,Serena,Spain,0,1941-01-28
Real Madrid,1966/1967,Player,Forward,,Grosso,Spain,0,1943-12-08
Real Madrid,1966/1967,Player,Goalkeeper,,Araquistáin,Spain,0,1937-03-04
Real Madrid,1966/1967,Player,Goalkeeper,,Betancort,Spain,0,1937-03-13
Real Madrid,1966/1967,Player,Goalkeeper,,Junquera,Spain,0,1946-04-23
Real Madrid,1966/1967,Staff,Manager,,Miguel Muñoz,Spain,0,1922-01-19
Real Madrid,1966/1967,Player,Midfielder,,Gento,Spain,0,1933-10-21
Real Madrid,1966/1967,Player,Midfielder,,Zoco,Spain,0,1939-07-31
Real Madrid,1966/1967,Player,Midfielder,,Félix Ruiz,Spain,0,1940-07-14
Real Madrid,1966/1967,Player,Midfielder,,Velázquez,Spain,0,1943-01-24
Real Madrid,1966/1967,Player,Midfielder,,Rovira,Spain,0,1943-11-23
Real Madrid,1966/1967,Player,Midfielder,,González Ruiz,Spain,0,1944-01-03
Real Madrid,1966/1967,Player,Midfielder,,Juanito,Spain,0,1944-09-27
Real Madrid,1965/1966,Player,Defender,,José Santamaría,Uruguay,1,1929-07-31
Real Madrid,1965/1966,Player,Defender,,Casado,Spain,0,1937-11-20
Real Madrid,1965/1966,Player,Defender,,Sanchis,Spain,0,1938-03-26
Real Madrid,1965/1966,Player,Defender,,Pachín,Spain,0,1938-12-28
Real Madrid,1965/1966,Player,Defender,,Calpe,Spain,0,1940-04-04
Real Madrid,1965/1966,Player,Defender,,Miera,Spain,0,1940-05-10
Real Madrid,1965/1966,Player,Defender,,Zunzunegui,Spain,0,1943-10-05
Real Madrid,1965/1966,Player,Defender,,De Felipe,Spain,0,1944-07-18
Real Madrid,1965/1966,Player,Defender,,Pirri,Spain,0,1945-03-11
Real Madrid,1965/1966,Player,Defender,,Benito,Spain,0,1946-10-21
Real Madrid,1965/1966,Player,Forward,,Ferenc Puskás,Hungary,1,1927-04-02
Real Madrid,1965/1966,Player,Forward,,Juan Agüero,Paraguay,1,1935-06-24
Real Madrid,1965/1966,Player,Forward,,Veloso,Spain,0,1937-03-23
Real Madrid,1965/1966,Player,Forward,,Fernand Goyvaerts,Belgium,1,1938-10-24
Real Madrid,1965/1966,Player,Forward,,Amancio,Spain,0,1939-10-16
Real Madrid,1965/1966,Player,Forward,,Ribada,Spain,0,1939-10-30
Real Madrid,1965/1966,Player,Forward,,Bueno,Spain,0,1940-02-05
Real Madrid,1965/1966,Player,Forward,,Serena,Spain,0,1941-01-28
Real Madrid,1965/1966,Player,Forward,,Grosso,Spain,0,1943-12-08
Real Madrid,1965/1966,Player,Goalkeeper,,Araquistáin,Spain,0,1937-03-04
Real Madrid,1965/1966,Player,Goalkeeper,,Betancort,Spain,0,1937-03-13
Real Madrid,1965/1966,Player,Goalkeeper,,Mendieta,Spain,0,1945-02-12
Real Madrid,1965/1966,Staff,Manager,,Miguel Muñoz,Spain,0,1922-01-19
Real Madrid,1965/1966,Player,Midfielder,,Gento,Spain,0,1933-10-21
Real Madrid,1965/1966,Player,Midfielder,,Zoco,Spain,0,1939-07-31
Real Madrid,1965/1966,Player,Midfielder,,Félix Ruiz,Spain,0,1940-07-14
Real Madrid,1965/1966,Player,Midfielder,,Velázquez,Spain,0,1943-01-24
Real Madrid,1965/1966,Player,Midfielder,,Tejada,Spain,0,1943-10-03
Real Madrid,1964/1965,Player,Defender,,José Santamaría,Uruguay,1,1929-07-31
Real Madrid,1964/1965,Player,Defender,,Isidro Sánchez,Spain,0,1936-12-17
Real Madrid,1964/1965,Player,Defender,,Casado,Spain,0,1937-11-20
Real Madrid,1964/1965,Player,Defender,,Sanchis,Spain,0,1938-03-26
Real Madrid,1964/1965,Player,Defender,,Pachín,Spain,0,1938-12-28
Real Madrid,1964/1965,Player,Defender,,Miera,Spain,0,1940-05-10
Real Madrid,1964/1965,Player,Defender,,De Felipe,Spain,0,1944-07-18
Real Madrid,1964/1965,Player,Defender,,Pirri,Spain,0,1945-03-11
Real Madrid,1964/1965,Player,Defender,,Benito,Spain,0,1946-10-21
Real Madrid,1964/1965,Player,Forward,,Ferenc Puskás,Hungary,1,1927-04-02
Real Madrid,1964/1965,Player,Forward,,Morollón,Spain,0,1937-07-23
Real Madrid,1964/1965,Player,Forward,,Amancio,Spain,0,1939-10-16
Real Madrid,1964/1965,Player,Forward,,Bueno,Spain,0,1940-02-05
Real Madrid,1964/1965,Player,Forward,,Serena,Spain,0,1941-01-28
Real Madrid,1964/1965,Player,Forward,,Grosso,Spain,0,1943-12-08
Real Madrid,1964/1965,Player,Goalkeeper,,Araquistáin,Spain,0,1937-03-04
Real Madrid,1964/1965,Player,Goalkeeper,,Betancort,Spain,0,1937-03-13
Real Madrid,1964/1965,Staff,Manager,,Miguel Muñoz,Spain,0,1922-01-19
Real Madrid,1964/1965,Player,Midfielder,,Gento,Spain,0,1933-10-21
Real Madrid,1964/1965,Player,Midfielder,,Lucien Müller,France,1,1934-09-03
Real Madrid,1964/1965,Player,Midfielder,,Felo,Spain,0,1936-10-24
Real Madrid,1964/1965,Player,Midfielder,,Pipi Suarez,Spain,0,1938-06-25
Real Madrid,1964/1965,Player,Midfielder,,Zoco,Spain,0,1939-07-31
Real Madrid,1964/1965,Player,Midfielder,,Santos Bedoya,Spain,0,1939-11-03
Real Madrid,1964/1965,Player,Midfielder,,Félix Ruiz,Spain,0,1940-07-14
Real Madrid,1963/1964,Player,Defender,,José Santamaría,Uruguay,1,1929-07-31
Real Madrid,1963/1964,Player,Defender,,Isidro Sánchez,Spain,0,1936-12-17
Real Madrid,1963/1964,Player,Defender,,Casado,Spain,0,1937-11-20
Real Madrid,1963/1964,Player,Defender,,Pachín,Spain,0,1938-12-28
Real Madrid,1963/1964,Player,Defender,,Maestro,Spain,0,1940-03-20
Real Madrid,1963/1964,Player,Defender,,Miera,Spain,0,1940-05-10
Real Madrid,1963/1964,Player,Defender,,Echarri,Spain,0,1942-09-24
Real Madrid,1963/1964,Player,Forward,,Alfredo Di Stéfano,Argentina,1,1926-07-04
Real Madrid,1963/1964,Player,Forward,,Ferenc Puskás,Hungary,1,1927-04-02
Real Madrid,1963/1964,Player,Forward,,Evaristo,Brazil,1,1933-06-22
Real Madrid,1963/1964,Player,Forward,,Amancio,Spain,0,1939-10-16
Real Madrid,1963/1964,Player,Forward,,Bueno,Spain,0,1940-02-05
Real Madrid,1963/1964,Player,Forward,,Serena,Spain,0,1941-01-28
Real Madrid,1963/1964,Player,Forward,,Yanko Daucík,Czech Republic,1,1941-03-22
Real Madrid,1963/1964,Player,Goalkeeper,,Vicente Train,Spain,0,1931-12-19
Real Madrid,1963/1964,Player,Goalkeeper,,Araquistáin,Spain,0,1937-03-04
Real Madrid,1963/1964,Player,Goalkeeper,,Betancort,Spain,0,1937-03-13
Real Madrid,1963/1964,Staff,Manager,,Miguel Muñoz,Spain,0,1922-01-19
Real Madrid,1963/1964,Player,Midfielder,,Gento,Spain,0,1933-10-21
Real Madrid,1963/1964,Player,Midfielder,,Lucien Müller,France,1,1934-09-03
Real Madrid,1963/1964,Player,Midfielder,,Felo,Spain,0,1936-10-24
Real Madrid,1963/1964,Player,Midfielder,,Santisteban,Spain,0,1936-12-08
Real Madrid,1963/1964,Player,Midfielder,,Pipi Suarez,Spain,0,1938-06-25
Real Madrid,1963/1964,Player,Midfielder,,Zoco,Spain,0,1939-07-31
Real Madrid,1963/1964,Player,Midfielder,,Félix Ruiz,Spain,0,1940-07-14
Real Madrid,1962/1963,Player,Defender,,José Santamaría,Uruguay,1,1929-07-31
Real Madrid,1962/1963,Player,Defender,,Isidro Sánchez,Spain,0,1936-12-17
Real Madrid,1962/1963,Player,Defender,,Casado,Spain,0,1937-11-20
Real Madrid,1962/1963,Player,Defender,,Pachín,Spain,0,1938-12-28
Real Madrid,1962/1963,Player,Defender,,Miera,Spain,0,1940-05-10
Real Madrid,1962/1963,Player,Forward,,Alfredo Di Stéfano,Argentina,1,1926-07-04
Real Madrid,1962/1963,Player,Forward,,Ferenc Puskás,Hungary,1,1927-04-02
Real Madrid,1962/1963,Player,Forward,,Tejada,Spain,0,1933-01-06
Real Madrid,1962/1963,Player,Forward,,Evaristo,Brazil,1,1933-06-22
Real Madrid,1962/1963,Player,Forward,,Amancio,Spain,0,1939-10-16
Real Madrid,1962/1963,Player,Forward,,Bueno,Spain,0,1940-02-05
Real Madrid,1962/1963,Player,Forward,,Yanko Daucík,Czech Republic,1,1941-03-22
Real Madrid,1962/1963,Player,Goalkeeper,,Vicente Train,Spain,0,1931-12-19
Real Madrid,1962/1963,Player,Goalkeeper,,Araquistáin,Spain,0,1937-03-04
Real Madrid,1962/1963,Player,Goalkeeper,,García Fernández,Spain,0,1941-11-16
Real Madrid,1962/1963,Staff,Manager,,Miguel Muñoz,Spain,0,1922-01-19
Real Madrid,1962/1963,Player,Midfielder,,Gento,Spain,0,1933-10-21
Real Madrid,1962/1963,Player,Midfielder,,Lucien Müller,France,1,1934-09-03
Real Madrid,1962/1963,Player,Midfielder,,Felo,Spain,0,1936-10-24
Real Madrid,1962/1963,Player,Midfielder,,Zoco,Spain,0,1939-07-31
Real Madrid,1962/1963,Player,Midfielder,,Félix Ruiz,Spain,0,1940-07-14
Real Madrid,1961/1962,Player,Defender,,José Santamaría,Uruguay,1,1929-07-31
Real Madrid,1961/1962,Player,Defender,,Marquitos,Spain,0,1933-04-16
Real Madrid,1961/1962,Player,Defender,,Isidro Sánchez,Spain,0,1936-12-17
Real Madrid,1961/1962,Player,Defender,,Casado,Spain,0,1937-11-20
Real Madrid,1961/1962,Player,Defender,,Pachín,Spain,0,1938-12-28
Real Madrid,1961/1962,Player,Defender,,Miera,Spain,0,1940-05-10
Real Madrid,1961/1962,Player,Forward,,Alfredo Di Stéfano,Argentina,1,1926-07-04
Real Madrid,1961/1962,Player,Forward,,Ferenc Puskás,Hungary,1,1927-04-02
Real Madrid,1961/1962,Player,Forward,,Tejada,Spain,0,1933-01-06
Real Madrid,1961/1962,Player,Forward,,Pepillo,Spain,0,1934-06-10
Real Madrid,1961/1962,Player,Forward,,Cánario,Brazil,1,1936-05-24
Real Madrid,1961/1962,Player,Forward,,Bueno,Spain,0,1940-02-05
Real Madrid,1961/1962,Player,Forward,,Gento,Spain,0,1940-10-25
Real Madrid,1961/1962,Player,Goalkeeper,,Vicente Train,Spain,0,1931-12-19
Real Madrid,1961/1962,Player,Goalkeeper,,Araquistáin,Spain,0,1937-03-04
Real Madrid,1961/1962,Player,Goalkeeper,,Betancort,Spain,0,1937-03-13
Real Madrid,1961/1962,Staff,Manager,,Miguel Muñoz,Spain,0,1922-01-19
Real Madrid,1961/1962,Player,Midfielder,,Zárraga,Spain,0,1930-08-15
Real Madrid,1961/1962,Player,Midfielder,,Gento,Spain,0,1933-10-21
Real Madrid,1961/1962,Player,Midfielder,,Del Sol,Spain,0,1935-04-06
Real Madrid,1961/1962,Player,Midfielder,,Vidal,Spain,0,1935-05-06
Real Madrid,1961/1962,Player,Midfielder,,Felo,Spain,0,1936-10-24
Real Madrid,1961/1962,Player,Midfielder,,Ruiz Cervilla,Spain,0,1937-07-31
Real Madrid,1961/1962,Player,Midfielder,,Félix Ruiz,Spain,0,1940-07-14
Real Madrid,1960/1961,Player,Defender,,José Santamaría,Uruguay,1,1929-07-31
Real Madrid,1960/1961,Player,Defender,,Marquitos,Spain,0,1933-04-16
Real Madrid,1960/1961,Player,Defender,,Miche,Spain,0,1935-05-19
Real Madrid,1960/1961,Player,Defender,,Casado,Spain,0,1937-11-20
Real Madrid,1960/1961,Player,Defender,,Pachín,Spain,0,1938-12-28
Real Madrid,1960/1961,Player,Forward,,Alfredo Di Stéfano,Argentina,1,1926-07-04
Real Madrid,1960/1961,Player,Forward,,Ferenc Puskás,Hungary,1,1927-04-02
Real Madrid,1960/1961,Player,Forward,,Agne Simonsson,Sweden,1,1935-10-19
Real Madrid,1960/1961,Player,Forward,,Cánario,Brazil,1,1936-05-24
Real Madrid,1960/1961,Player,Forward,,Herrera,Spain,0,1938-02-05
Real Madrid,1960/1961,Player,Forward,,Bueno,Spain,0,1940-02-05
Real Madrid,1960/1961,Player,Goalkeeper,,Juanito Alonso,Spain,0,1927-12-13
Real Madrid,1960/1961,Player,Goalkeeper,,Bagur,Spain,0,1928-03-28
Real Madrid,1960/1961,Player,Goalkeeper,,Rogelio Domínguez,Argentina,1,1931-03-09
Real Madrid,1960/1961,Player,Goalkeeper,,Vicente Train,Spain,0,1931-12-19
Real Madrid,1960/1961,Staff,Manager,,Miguel Muñoz,Spain,0,1922-01-19
Real Madrid,1960/1961,Player,Midfielder,,Didí,Brazil,1,1928-10-08
Real Madrid,1960/1961,Player,Midfielder,,Héctor Rial,Argentina,1,1928-10-14
Real Madrid,1960/1961,Player,Midfielder,,Zárraga,Spain,0,1930-08-15
Real Madrid,1960/1961,Player,Midfielder,,Gento,Spain,0,1933-10-21
Real Madrid,1960/1961,Player,Midfielder,,Mateos,Spain,0,1934-07-15
Real Madrid,1960/1961,Player,Midfielder,,Del Sol,Spain,0,1935-04-06
Real Madrid,1960/1961,Player,Midfielder,,Vidal,Spain,0,1935-05-06
Real Madrid,1960/1961,Player,Midfielder,,Santisteban,Spain,0,1936-12-08
Real Madrid,1960/1961,Player,Midfielder,,Ruiz Cervilla,Spain,0,1937-07-31
Real Madrid,1960/1961,Player,Midfielder,,Villa,Spain,0,1938-09-26
Real Madrid,1959/1960,Player,Defender,,Rafael Lesmes,Spain,0,1926-11-09
Real Madrid,1959/1960,Player,Defender,,José Santamaría,Uruguay,1,1929-07-31
Real Madrid,1959/1960,Player,Defender,,Marquitos,Spain,0,1933-04-16
Real Madrid,1959/1960,Player,Defender,,Miche,Spain,0,1935-05-19
Real Madrid,1959/1960,Player,Defender,,Pantaleon,Spain,0,1937-04-11
Real Madrid,1959/1960,Player,Defender,,Pachín,Spain,0,1938-12-28
Real Madrid,1959/1960,Player,Forward,,Alfredo Di Stéfano,Argentina,1,1926-07-04
Real Madrid,1959/1960,Player,Forward,,Ferenc Puskás,Hungary,1,1927-04-02
Real Madrid,1959/1960,Player,Forward,,Pepillo,Spain,0,1934-06-10
Real Madrid,1959/1960,Player,Forward,,Cánario,Brazil,1,1936-05-24
Real Madrid,1959/1960,Player,Forward,,Herrera,Spain,0,1938-02-05
Real Madrid,1959/1960,Player,Forward,,Laszlo Kaszas,Hungary,1,1938-02-18
Real Madrid,1959/1960,Player,Forward,,Bueno,Spain,0,1940-02-05
Real Madrid,1959/1960,Player,Goalkeeper,,Juanito Alonso,Spain,0,1927-12-13
Real Madrid,1959/1960,Player,Goalkeeper,,Bagur,Spain,0,1928-03-28
Real Madrid,1959/1960,Player,Goalkeeper,,Berasaluce,Spain,0,1931-01-04
Real Madrid,1959/1960,Player,Goalkeeper,,Rogelio Domínguez,Argentina,1,1931-03-09
Real Madrid,1959/1960,Staff,Manager,,Miguel Muñoz,Spain,0,1922-01-19
Real Madrid,1959/1960,Player,Midfielder,,Falín,Spain,0,1928-01-20
Real Madrid,1959/1960,Player,Midfielder,,Didí,Brazil,1,1928-10-08
Real Madrid,1959/1960,Player,Midfielder,,Héctor Rial,Argentina,1,1928-10-14
Real Madrid,1959/1960,Player,Midfielder,,Zárraga,Spain,0,1930-08-15
Real Madrid,1959/1960,Player,Midfielder,,Gento,Spain,0,1933-10-21
Real Madrid,1959/1960,Player,Midfielder,,Mateos,Spain,0,1934-07-15
Real Madrid,1959/1960,Player,Midfielder,,Del Sol,Spain,0,1935-04-06
Real Madrid,1959/1960,Player,Midfielder,,Vidal,Spain,0,1935-05-06
Real Madrid,1959/1960,Player,Midfielder,,Santisteban,Spain,0,1936-12-08
Real Madrid,1959/1960,Player,Midfielder,,Ruiz Cervilla,Spain,0,1937-07-31
Real Madrid,1958/1959,Player,Defender,,Rafael Lesmes,Spain,0,1926-11-09
Real Madrid,1958/1959,Player,Defender,,José Santamaría,Uruguay,1,1929-07-31
